trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
537,False,"{'a': 0.7, 'e': 2.6805725683172246e-25}",35,18,33.18409932322074,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.7, 'e': 2.412515311485502e-25}",20,13,9.948440700997855,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.7, 'e': 2.171263780336952e-25}",20,8,22.085932424148965,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.7, 'e': 1.9541374023032567e-25}",35,16,28.65237684802999,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.7, 'e': 1.7587236620729311e-25}",20,0,30.052840403543755,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
542,False,"{'a': 0.7, 'e': 1.582851295865638e-25}",30,8,39.95470370091701,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.7, 'e': 1.4245661662790744e-25}",30,18,23.116628479632055,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.7, 'e': 1.2821095496511668e-25}",25,11,23.5999076154466,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.7, 'e': 1.1538985946860503e-25}",20,12,14.972608566167105,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.7, 'e': 1.0385087352174452e-25}",20,3,26.413903810228284,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.7, 'e': 9.346578616957007e-26}",20,8,19.111408668174068,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.7, 'e': 8.411920755261307e-26}",25,17,12.513695622925272,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.7, 'e': 7.570728679735176e-26}",25,15,23.148252707984323,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.7, 'e': 6.813655811761659e-26}",30,20,20.559391498241745,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.7, 'e': 6.132290230585493e-26}",20,13,15.421995271338295,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.7, 'e': 5.519061207526944e-26}",25,11,24.129008977871095,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.7, 'e': 4.9671550867742495e-26}",30,15,29.105694281268743,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.7, 'e': 4.470439578096825e-26}",25,6,31.947778452652717,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,False,"{'a': 0.7, 'e': 4.023395620287142e-26}",20,0,30.681384616291822,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
556,False,"{'a': 0.7, 'e': 3.6210560582584283e-26}",35,0,49.59125446807652,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
557,False,"{'a': 0.7, 'e': 3.2589504524325854e-26}",30,21,19.583605108397997,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,False,"{'a': 0.7, 'e': 2.933055407189327e-26}",20,8,21.928617942717,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.7, 'e': 2.6397498664703947e-26}",25,17,12.63600681178339,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.7, 'e': 2.375774879823355e-26}",30,18,21.501032304456402,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.7, 'e': 2.1381973918410196e-26}",20,10,17.57501779585772,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.7, 'e': 1.9243776526569175e-26}",20,16,5.772543790081794,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.7, 'e': 1.731939887391226e-26}",25,8,29.951987802640158,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.7, 'e': 1.5587458986521033e-26}",20,8,20.868396033621547,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.7, 'e': 1.402871308786893e-26}",30,16,25.769572303194334,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.7, 'e': 1.2625841779082038e-26}",20,9,20.146315248371376,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.7, 'e': 1.1363257601173835e-26}",30,20,18.60387618018089,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.7, 'e': 1.022693184105645e-26}",20,15,8.995899649587084,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.7, 'e': 9.204238656950807e-27}",25,7,27.358467231105344,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.7, 'e': 8.283814791255726e-27}",30,20,18.31261350021241,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.7, 'e': 7.455433312130153e-27}",20,14,9.61309944354759,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.7, 'e': 6.709889980917138e-27}",25,3,29.79496642625314,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.7, 'e': 6.038900982825425e-27}",20,16,5.972296116752472,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.7, 'e': 5.4350108845428824e-27}",20,6,25.65922580141206,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
575,False,"{'a': 0.7, 'e': 4.891509796088594e-27}",30,22,13.816575536010676,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.7, 'e': 4.402358816479735e-27}",30,19,24.752133179445664,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.7, 'e': 3.962122934831762e-27}",20,10,19.236391751425835,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.7, 'e': 3.565910641348586e-27}",20,10,19.49013575455026,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
579,False,"{'a': 0.7, 'e': 3.209319577213727e-27}",25,18,15.00932946883837,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.7, 'e': 2.8883876194923543e-27}",25,13,25.16892954781178,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.7, 'e': 2.599548857543119e-27}",20,0,31.594905951934628,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
582,False,"{'a': 0.7, 'e': 2.3395939717888072e-27}",20,9,22.02946211772888,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.7, 'e': 2.1056345746099266e-27}",25,4,35.01819042084603,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.7, 'e': 1.895071117148934e-27}",20,12,14.149396433957005,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.7, 'e': 1.7055640054340407e-27}",25,17,14.192578147258635,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.7, 'e': 1.5350076048906366e-27}",35,18,34.47042532347546,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.7, 'e': 1.3815068444015728e-27}",20,13,9.868084217910464,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.7, 'e': 1.2433561599614156e-27}",25,8,27.023787939751614,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.7, 'e': 1.119020543965274e-27}",20,16,6.926238562691314,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.7, 'e': 1.0071184895687466e-27}",20,5,24.835318036512653,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.7, 'e': 9.064066406118722e-28}",25,14,21.971859906111487,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.7, 'e': 8.15765976550685e-28}",25,13,21.818979755710238,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.7, 'e': 7.341893788956164e-28}",20,3,28.447950116619783,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.7, 'e': 6.607704410060548e-28}",20,12,15.114551732732867,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.7, 'e': 5.946933969054493e-28}",30,12,35.037831757089336,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.7, 'e': 5.352240572149044e-28}",25,13,23.808934351065798,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.7, 'e': 4.81701651493414e-28}",30,16,27.564269957862628,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.7, 'e': 4.335314863440726e-28}",20,8,21.385411599736695,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.7, 'e': 3.9017833770966533e-28}",20,12,16.704970756315394,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.7, 'e': 3.5116050393869883e-28}",25,11,27.7763135431996,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.7, 'e': 3.160444535448289e-28}",20,6,25.32211057542032,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.7, 'e': 2.8444000819034606e-28}",20,16,8.612556268505784,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.7, 'e': 2.5599600737131146e-28}",30,8,40.30606159029467,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.7, 'e': 2.3039640663418033e-28}",20,12,16.66694637536094,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.7, 'e': 2.073567659707623e-28}",25,11,21.530008698062197,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.7, 'e': 1.8662108937368607e-28}",20,4,31.144899168120794,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.7, 'e': 1.6795898043631746e-28}",20,12,13.906698183422122,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.7, 'e': 1.5116308239268572e-28}",20,0,32.93715099420022,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.7, 'e': 1.3604677415341715e-28}",30,23,14.260546605234017,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.7, 'e': 1.2244209673807544e-28}",30,22,16.219290027996585,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.7, 'e': 1.101978870642679e-28}",25,15,15.784410993313518,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.7, 'e': 9.917809835784111e-29}",20,6,26.404745826186534,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.7, 'e': 8.9260288522057e-29}",20,6,21.498387497033207,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.7, 'e': 8.03342596698513e-29}",25,14,19.377513242059575,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.7, 'e': 7.230083370286618e-29}",20,16,7.102095541227445,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.7, 'e': 6.507075033257956e-29}",25,13,24.117979035852805,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.7, 'e': 5.85636752993216e-29}",20,3,25.38957203183257,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.7, 'e': 5.270730776938945e-29}",20,3,29.461525984211967,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.7, 'e': 4.74365769924505e-29}",20,12,15.604079156463722,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
620,False,"{'a': 0.7, 'e': 4.269291929320545e-29}",20,3,29.994197419206834,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.7, 'e': 3.842362736388491e-29}",25,18,13.268837839614564,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
622,False,"{'a': 0.7, 'e': 3.458126462749642e-29}",20,0,26.89939401612827,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.7, 'e': 3.1123138164746777e-29}",20,11,17.32703281794182,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.7, 'e': 2.80108243482721e-29}",25,13,22.63390496040881,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.7, 'e': 2.5209741913444892e-29}",20,15,10.171108505978962,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.7, 'e': 2.2688767722100402e-29}",20,0,32.4936550456491,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
627,False,"{'a': 0.7, 'e': 2.0419890949890363e-29}",20,8,19.554401955369748,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.7, 'e': 1.8377901854901328e-29}",25,8,28.179519359490413,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.7, 'e': 1.6540111669411193e-29}",20,9,18.519214811682104,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.7, 'e': 1.4886100502470075e-29}",30,18,20.61984552206777,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.7, 'e': 1.3397490452223067e-29}",25,15,18.915190619598942,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.7, 'e': 1.2057741407000762e-29}",20,8,23.44312420716179,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.7, 'e': 1.0851967266300685e-29}",20,0,28.0916528361591,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
634,False,"{'a': 0.7, 'e': 9.766770539670618e-30}",20,10,20.301517273332397,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.7, 'e': 8.790093485703556e-30}",20,7,28.326009437406785,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.7, 'e': 7.9110841371332e-30}",25,15,18.683845940812578,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
637,False,"{'a': 0.7, 'e': 7.11997572341988e-30}",20,6,24.985224927509563,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.7, 'e': 6.407978151077893e-30}",25,9,27.13097089596663,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.7, 'e': 5.767180335970104e-30}",20,12,13.994082039111973,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.7, 'e': 5.1904623023730935e-30}",25,17,14.59977014054164,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.7, 'e': 4.671416072135784e-30}",25,0,37.92616006634095,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
642,False,"{'a': 0.7, 'e': 4.2042744649222056e-30}",20,0,34.041272033198034,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
643,False,"{'a': 0.7, 'e': 3.783847018429985e-30}",30,11,32.16537731470956,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.7, 'e': 3.405462316586987e-30}",25,17,15.87062602052016,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.7, 'e': 3.064916084928288e-30}",20,0,31.157145760246205,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.7, 'e': 2.7584244764354595e-30}",25,17,12.205056506678009,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.7, 'e': 2.4825820287919136e-30}",20,12,15.649753039855238,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.7, 'e': 2.234323825912722e-30}",35,18,34.607238604229345,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.7, 'e': 2.01089144332145e-30}",25,15,18.173061731782024,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.7, 'e': 1.809802298989305e-30}",20,12,13.679281517767492,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.7, 'e': 1.6288220690903748e-30}",20,14,11.00138539503552,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.7, 'e': 1.4659398621813373e-30}",20,14,13.577335949227226,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.7, 'e': 1.3193458759632035e-30}",25,7,28.166863295451755,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.7, 'e': 1.1874112883668832e-30}",20,14,11.831146762206409,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.7, 'e': 1.0686701595301949e-30}",20,4,26.731782918052012,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.7, 'e': 9.618031435771755e-31}",20,6,27.482984931564623,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.7, 'e': 8.65622829219458e-31}",25,20,7.97147555588553,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.7, 'e': 7.790605462975122e-31}",25,12,28.045496443077816,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.7, 'e': 7.01154491667761e-31}",20,14,10.331125638553985,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.7, 'e': 6.310390425009849e-31}",25,16,16.213793141041613,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.7, 'e': 5.679351382508864e-31}",20,4,29.030497354397053,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.7, 'e': 5.111416244257977e-31}",30,15,23.68154528020283,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.7, 'e': 4.60027461983218e-31}",30,13,32.57687770989949,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.7, 'e': 4.140247157848963e-31}",20,13,12.091494629211255,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.7, 'e': 3.726222442064066e-31}",30,8,37.36534337514135,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.7, 'e': 3.3536001978576595e-31}",20,12,11.105014738383046,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.7, 'e': 3.0182401780718936e-31}",25,18,11.264358626447086,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.7, 'e': 2.7164161602647045e-31}",20,16,7.1759963912582965,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.7, 'e': 2.444774544238234e-31}",25,3,35.640495424700326,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.7, 'e': 2.2002970898144105e-31}",25,15,15.46813119038374,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.7, 'e': 1.98026738083297e-31}",25,19,12.280842334683935,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.7, 'e': 1.7822406427496728e-31}",30,9,33.17140421787696,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.7, 'e': 1.6040165784747054e-31}",25,11,26.562203150654348,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.7, 'e': 1.443614920627235e-31}",20,13,14.151158152155796,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.7, 'e': 1.2992534285645116e-31}",30,20,16.592350136836217,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.7, 'e': 1.1693280857080605e-31}",20,13,13.358658805771071,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.7, 'e': 1.0523952771372544e-31}",20,6,19.41937651445576,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.7, 'e': 9.47155749423529e-32}",20,0,27.978005527507996,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
679,False,"{'a': 0.7, 'e': 8.52440174481176e-32}",20,14,9.580281894496027,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.7, 'e': 7.671961570330585e-32}",30,15,26.85439093608747,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.7, 'e': 6.904765413297526e-32}",35,19,26.568775613921144,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.7, 'e': 6.214288871967774e-32}",20,3,29.91226681247567,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.7, 'e': 5.592859984770997e-32}",20,5,23.73122462424797,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.7, 'e': 5.033573986293898e-32}",20,10,19.30749940059103,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.7, 'e': 4.5302165876645075e-32}",25,20,10.930684100896311,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.7, 'e': 4.077194928898057e-32}",25,15,20.923674054177962,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.7, 'e': 3.669475436008251e-32}",20,7,20.869415786156146,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.7, 'e': 3.3025278924074264e-32}",25,14,19.432708239168868,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.7, 'e': 2.972275103166684e-32}",30,22,12.138945850624316,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.7, 'e': 2.6750475928500154e-32}",20,11,16.267503554294727,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.7, 'e': 2.407542833565014e-32}",25,15,18.623224575519814,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.7, 'e': 2.1667885502085125e-32}",30,4,43.36223166799041,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.7, 'e': 1.9501096951876614e-32}",20,14,10.88360373410144,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.7, 'e': 1.7550987256688952e-32}",20,8,21.7738416420192,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
695,False,"{'a': 0.7, 'e': 1.5795888531020057e-32}",25,12,26.49591217249897,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.7, 'e': 1.4216299677918054e-32}",25,18,13.726578365944096,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.7, 'e': 1.2794669710126248e-32}",20,6,27.05840191283355,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.7, 'e': 1.1515202739113623e-32}",30,16,24.214320364468183,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.7, 'e': 1.0363682465202262e-32}",30,17,22.913274316595533,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.7, 'e': 9.327314218682035e-33}",20,11,14.633896066510315,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.7, 'e': 8.394582796813832e-33}",25,11,26.69647305355874,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.7, 'e': 7.55512451713245e-33}",20,10,19.461439209885604,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.7, 'e': 6.799612065419205e-33}",25,14,21.66121100637928,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.7, 'e': 6.119650858877284e-33}",35,2,52.89143202873172,"{0: 33, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.7, 'e': 5.5076857729895555e-33}",35,16,35.99936579339788,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.7, 'e': 4.9569171956906e-33}",30,14,27.088096612944472,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.7, 'e': 4.46122547612154e-33}",25,8,29.70412389349147,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.7, 'e': 4.015102928509387e-33}",25,9,24.602619780010137,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.7, 'e': 3.613592635658448e-33}",30,17,24.119111240982207,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.7, 'e': 3.252233372092603e-33}",20,14,11.16861361362228,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.7, 'e': 2.927010034883343e-33}",25,17,12.26224719188712,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.7, 'e': 2.6343090313950086e-33}",30,8,36.011348301949845,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.7, 'e': 2.370878128255508e-33}",20,0,35.29258656881548,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
714,False,"{'a': 0.7, 'e': 2.133790315429957e-33}",20,8,21.62458566438413,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.7, 'e': 1.9204112838869614e-33}",30,3,39.040820266782525,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.7, 'e': 1.7283701554982653e-33}",30,4,42.367423096432994,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
